Composer,Title,FormID,MidiFile,FormURL,MidiURL,music_period
Ludwig van Beethoven,Sonata in E Major Op. 109,1,2018/MIDI-Unprocessed_Recital5-7_MID--AUDIO_05_R1_2018_wav--1.midi,https://docs.google.com/forms/d/e/1FAIpQLSdek75fznEb9Vo0a_qN7WlQLMBFSMkrP83ET8TXSrpXAsyQCA/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2018/MIDI-Unprocessed_Recital5-7_MID--AUDIO_05_R1_2018_wav--1.midi,Classical
Ludwig van Beethoven,Sonata in E Major Op. 14 No. 1,1,2009/MIDI-Unprocessed_17_R1_2009_01-03_ORIG_MID--AUDIO_17_R1_2009_17_R1_2009_01_WAV.midi,https://docs.google.com/forms/d/e/1FAIpQLSfH5gvZJStVrT9OsWTvbUl7Xo4r6Yrex6RXSsdbuW-NQL5iVg/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2009/MIDI-Unprocessed_17_R1_2009_01-03_ORIG_MID--AUDIO_17_R1_2009_17_R1_2009_01_WAV.midi,Classical
Ludwig van Beethoven,Sonata in E-flat Major Op. 81a,1,2009/MIDI-Unprocessed_20_R1_2009_01-05_ORIG_MID--AUDIO_20_R1_2009_20_R1_2009_01_WAV.midi,https://docs.google.com/forms/d/e/1FAIpQLSc-PXYobUKJ1akai-VmcWgyt32wBI2RYs4oHmotP4RY4rIV5w/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2009/MIDI-Unprocessed_20_R1_2009_01-05_ORIG_MID--AUDIO_20_R1_2009_20_R1_2009_01_WAV.midi,Classical
Ludwig van Beethoven,Thirty-Two Variaions in C Minor WoO80,1,2011/MIDI-Unprocessed_12_R3_2011_MID--AUDIO_R3-D4_03_Track03_wav.midi,https://docs.google.com/forms/d/e/1FAIpQLScni5Zm7pREaAwUScb53aFJL2_qmWMSEMgZqDxtiB_R82ux3Q/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2011/MIDI-Unprocessed_12_R3_2011_MID--AUDIO_R3-D4_03_Track03_wav.midi,Classical
Ludwig van Beethoven,Thirty-Two Variaions in C Minor WoO80,2,2011/MIDI-Unprocessed_17_R3_2011_MID--AUDIO_R3-D6_02_Track02_wav.midi,https://docs.google.com/forms/d/e/1FAIpQLSflH_E4tmFBj6JE-vJvRLxO67M_mO71WeZbsv1hyJTOrkgN1Q/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2011/MIDI-Unprocessed_17_R3_2011_MID--AUDIO_R3-D6_02_Track02_wav.midi,Classical
Ludwig van Beethoven,Thirty-Two Variaions in C Minor WoO80,3,2011/MIDI-Unprocessed_22_R3_2011_MID--AUDIO_R3-D7_03_Track03_wav.midi,https://docs.google.com/forms/d/e/1FAIpQLScJoelDdqad2XaSgxIq9xexXuv-GYzZm0GsFf3yaNiuNT0eKg/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2011/MIDI-Unprocessed_22_R3_2011_MID--AUDIO_R3-D7_03_Track03_wav.midi,Classical
Ludwig van Beethoven,Thirty-Two Variaions in C Minor WoO80,4,2011/MIDI-Unprocessed_25_R3_2011_MID--AUDIO_R3-D9_04_Track04_wav.midi,https://docs.google.com/forms/d/e/1FAIpQLSdujV-YVDb7GG9i9_AIF9KsOfkd4Dh_cfDCe3sgWeCG9cf2yw/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2011/MIDI-Unprocessed_25_R3_2011_MID--AUDIO_R3-D9_04_Track04_wav.midi,Classical
Ludwig van Beethoven,Thirty-Two Variations in C Minor WoO 80,5,2015/MIDI-Unprocessed_R2_D2-19-21-22_mid--AUDIO-from_mp3_19_R2_2015_wav--2.midi,https://docs.google.com/forms/d/e/1FAIpQLSdorn9h5ck_KHvzWjbqui3Tg61hWsRurjyPlsJoitDaSJOM3g/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2015/MIDI-Unprocessed_R2_D2-19-21-22_mid--AUDIO-from_mp3_19_R2_2015_wav--2.midi,Classical
Ludwig van Beethoven,Thirty-Two Variations in C Minor WoO 80,6,2008/MIDI-Unprocessed_02_R3_2008_01-03_ORIG_MID--AUDIO_02_R3_2008_wav--1.midi,https://docs.google.com/forms/d/e/1FAIpQLSdzg_ER1akLBm_lB6Rv2yUVO_6v_ZVRwZJfrAPQZmiJYLGhGg/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2008/MIDI-Unprocessed_02_R3_2008_01-03_ORIG_MID--AUDIO_02_R3_2008_wav--1.midi,Classical
Ludwig van Beethoven,Thirty-Two Variations in C Minor WoO 80,7,2008/MIDI-Unprocessed_03_R3_2008_01-03_ORIG_MID--AUDIO_03_R3_2008_wav--1.midi,https://docs.google.com/forms/d/e/1FAIpQLSelT4nI0CaZ8IEiXor6mcNQtkhaEzRGZuPI3HV77u9nYfUeSQ/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2008/MIDI-Unprocessed_03_R3_2008_01-03_ORIG_MID--AUDIO_03_R3_2008_wav--1.midi,Classical
Ludwig van Beethoven,Thirty-Two Variations in C Minor WoO 80,8,2008/MIDI-Unprocessed_04_R3_2008_01-07_ORIG_MID--AUDIO_04_R3_2008_wav--1.midi,https://docs.google.com/forms/d/e/1FAIpQLSfCyNGNglw_rdejNYtneiRii9ul7NttP5aEgu_vCMYg6sDqYA/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2008/MIDI-Unprocessed_04_R3_2008_01-07_ORIG_MID--AUDIO_04_R3_2008_wav--1.midi,Classical
Ludwig van Beethoven,Thirty-Two Variations in C Minor WoO 80,9,2008/MIDI-Unprocessed_09_R3_2008_01-07_ORIG_MID--AUDIO_09_R3_2008_wav--4.midi,https://docs.google.com/forms/d/e/1FAIpQLSfM1lZ06kSnMEhSBZGuXJ_KDMueOhACz-vvdnps7OSLYLFW7Q/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2008/MIDI-Unprocessed_09_R3_2008_01-07_ORIG_MID--AUDIO_09_R3_2008_wav--4.midi,Classical
Ludwig van Beethoven,Thirty-Two Variations in C Minor WoO 80,10,2008/MIDI-Unprocessed_12_R3_2008_01-04_ORIG_MID--AUDIO_12_R3_2008_wav--1.midi,https://docs.google.com/forms/d/e/1FAIpQLSfTxOivSPrDKUjCFDpAu6VEuAMfH14AKRUY2kmctoBHOh9v8Q/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2008/MIDI-Unprocessed_12_R3_2008_01-04_ORIG_MID--AUDIO_12_R3_2008_wav--1.midi,Classical
Ludwig van Beethoven,Thirty-Two Variations in C Minor WoO 80,11,2015/MIDI-Unprocessed_R2_D2-12-13-15_mid--AUDIO-from_mp3_12_R2_2015_wav--1.midi,https://docs.google.com/forms/d/e/1FAIpQLScILpnQ_YHkRqXrZAv5kSsIAHa3wHa2aEmcNs5H51-cUwzgfQ/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2015/MIDI-Unprocessed_R2_D2-12-13-15_mid--AUDIO-from_mp3_12_R2_2015_wav--1.midi,Classical
Ludwig van Beethoven,Thirty-Two Variations in C Minor WoO 80,12,2015/MIDI-Unprocessed_R2_D2-19-21-22_mid--AUDIO-from_mp3_21_R2_2015_wav--2.midi,https://docs.google.com/forms/d/e/1FAIpQLSeJXu3vNk5AzzA9odd__XDayb48HgyfAekJ7wpI_axGzLbxew/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2015/MIDI-Unprocessed_R2_D2-19-21-22_mid--AUDIO-from_mp3_21_R2_2015_wav--2.midi,Classical
Ludwig van Beethoven,Thirty-Two Variations in C Minor WoO 80,13,2015/MIDI-Unprocessed_R2_D2-19-21-22_mid--AUDIO-from_mp3_22_R2_2015_wav--2.midi,https://docs.google.com/forms/d/e/1FAIpQLScsazjTTmPuZGYmKz3dczb7zhAD9KU-R9Awt4ebgjZpYY5rTA/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2015/MIDI-Unprocessed_R2_D2-19-21-22_mid--AUDIO-from_mp3_22_R2_2015_wav--2.midi,Classical
Ludwig van Beethoven,Thirty-Two Variations in C Minor WoO 80,14,2013/ORIG-MIDI_01_7_10_13_Group_MID--AUDIO_07_R3_2013_wav--2.midi,https://docs.google.com/forms/d/e/1FAIpQLSdt68MqxdQGlwHiB24zsPMZzsXroSdy_es3IeOQvR4TaoRYfw/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2013/ORIG-MIDI_01_7_10_13_Group_MID--AUDIO_07_R3_2013_wav--2.midi,Classical
Ludwig van Beethoven,Thirty-Two Variations in C Minor WoO 80,15,2013/ORIG-MIDI_01_7_10_13_Group_MID--AUDIO_08_R3_2013_wav--1.midi,https://docs.google.com/forms/d/e/1FAIpQLSeNnAf61N3Bt9fKgfxP1Zqu5J4JeORMoqwFPw9zPfkAlX8iCw/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2013/ORIG-MIDI_01_7_10_13_Group_MID--AUDIO_08_R3_2013_wav--1.midi,Classical
Ludwig van Beethoven,Thirty-Two Variations in C Minor WoO 80,16,2013/ORIG-MIDI_02_7_10_13_Group_MID--AUDIO_12_R3_2013_wav--1.midi,https://docs.google.com/forms/d/e/1FAIpQLSfIZ4zfzPYcWVmtnuRyg2MPs3E6RT42kIbDF6ZFxd1eQ2t6QA/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2013/ORIG-MIDI_02_7_10_13_Group_MID--AUDIO_12_R3_2013_wav--1.midi,Classical
Ludwig van Beethoven,Thirty-Two Variations in C Minor WoO 80,17,2017/MIDI-Unprocessed_071_PIANO071_MID--AUDIO-split_07-08-17_Piano-e_1-04_wav--1.midi,https://docs.google.com/forms/d/e/1FAIpQLSe55o0IifeQOL1O3ApZF9Haq5tR-Pj2uNXLyQy6dihiIcdEmQ/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2017/MIDI-Unprocessed_071_PIANO071_MID--AUDIO-split_07-08-17_Piano-e_1-04_wav--1.midi,Classical
Ludwig van Beethoven,Thirty-Two Variations in C Minor WoO 80,18,2017/MIDI-Unprocessed_073_PIANO073_MID--AUDIO-split_07-08-17_Piano-e_2-02_wav--1.midi,https://docs.google.com/forms/d/e/1FAIpQLSd-fOvhF68HKgtRcbfEAEt4kUnmAK-vnRmvZPenrikwE5B2gg/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2017/MIDI-Unprocessed_073_PIANO073_MID--AUDIO-split_07-08-17_Piano-e_2-02_wav--1.midi,Classical
Ludwig van Beethoven,Thirty-Two Variations in C Minor WoO 80,19,2017/MIDI-Unprocessed_075_PIANO075_MID--AUDIO-split_07-08-17_Piano-e_2-06_wav--2.midi,https://docs.google.com/forms/d/e/1FAIpQLSe4mHsgjYvvDy0-zxEuRPealo2nbmHZIeMqvueW3V3LJ8GNQA/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2017/MIDI-Unprocessed_075_PIANO075_MID--AUDIO-split_07-08-17_Piano-e_2-06_wav--2.midi,Classical
Ludwig van Beethoven,Thirty-Two Variations in C Minor WoO 80,20,2017/MIDI-Unprocessed_078_PIANO078_MID--AUDIO-split_07-09-17_Piano-e_1-02_wav--1.midi,https://docs.google.com/forms/d/e/1FAIpQLSeQklHz0lLb9vwIn15yWOtA2bCUFWEqF7xiipBRvuUaHqH6dw/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2017/MIDI-Unprocessed_078_PIANO078_MID--AUDIO-split_07-09-17_Piano-e_1-02_wav--1.midi,Classical
Ludwig van Beethoven,Thirty-Two Variations in C Minor WoO 80,21,2017/MIDI-Unprocessed_079_PIANO079_MID--AUDIO-split_07-09-17_Piano-e_1-04_wav--3.midi,https://docs.google.com/forms/d/e/1FAIpQLScdKe4s_FGaTOPn7HXaNq7YmI5aFjpLrfT5KCnuzWEM58EXwQ/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2017/MIDI-Unprocessed_079_PIANO079_MID--AUDIO-split_07-09-17_Piano-e_1-04_wav--3.midi,Classical
Ludwig van Beethoven,Thirty-Two Variations in C Minor WoO 80,22,2017/MIDI-Unprocessed_080_PIANO080_MID--AUDIO-split_07-09-17_Piano-e_1-06_wav--2.midi,https://docs.google.com/forms/d/e/1FAIpQLScs5OcGrFzokrwIEoFOMz2TwBNQGpyCCjX1oO2dG27YopYUFw/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2017/MIDI-Unprocessed_080_PIANO080_MID--AUDIO-split_07-09-17_Piano-e_1-06_wav--2.midi,Classical
Ludwig van Beethoven,Thirty-Two Variations in C Minor WoO 80,23,2017/MIDI-Unprocessed_082_PIANO082_MID--AUDIO-split_07-09-17_Piano-e_2_-04_wav--1.midi,https://docs.google.com/forms/d/e/1FAIpQLSfEbUGJ69AmL9m_jTYw1wKV1sOeIqLaNbiIhCvuVIuWGa9eHw/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2017/MIDI-Unprocessed_082_PIANO082_MID--AUDIO-split_07-09-17_Piano-e_2_-04_wav--1.midi,Classical
Ludwig van Beethoven,Thirty-Two Variations in C minor WoO 80,24,2013/ORIG-MIDI_02_7_10_13_Group_MID--AUDIO_14_R3_2013_wav--1.midi,https://docs.google.com/forms/d/e/1FAIpQLSeYCPM4oSopqYzcIQfFg8IyEDN1DP4NiOYrur-_EA6QxkWxhA/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2013/ORIG-MIDI_02_7_10_13_Group_MID--AUDIO_14_R3_2013_wav--1.midi,Classical
Ludwig van Beethoven,Thirty-Two Variations in C minor WoO 80,25,2015/MIDI-Unprocessed_R2_D1-2-3-6-7-8-11_mid--AUDIO-from_mp3_08_R2_2015_wav--1.midi,https://docs.google.com/forms/d/e/1FAIpQLSeBPFnkwAJduxmREmTfZL2jlPBo_RwQjpMo5_LowreYjPAX3Q/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2015/MIDI-Unprocessed_R2_D1-2-3-6-7-8-11_mid--AUDIO-from_mp3_08_R2_2015_wav--1.midi,Classical
Ludwig van Beethoven,Thirty-Two Variations in C minor WoO 80,26,2015/MIDI-Unprocessed_R2_D1-2-3-6-7-8-11_mid--AUDIO-from_mp3_11_R2_2015_wav--1.midi,https://docs.google.com/forms/d/e/1FAIpQLScA31pm8ZvJoTzK5biqDlc4rTl4k-Yv5AFvdzlaUNy2RPkipQ/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2015/MIDI-Unprocessed_R2_D1-2-3-6-7-8-11_mid--AUDIO-from_mp3_11_R2_2015_wav--1.midi,Classical
Ludwig van Beethoven,"Variations and Fugue in E-flat Major Op. 35 ""Eroica""",1,2009/MIDI-Unprocessed_16_R1_2009_01-02_ORIG_MID--AUDIO_16_R1_2009_16_R1_2009_01_WAV.midi,https://docs.google.com/forms/d/e/1FAIpQLScuFmqT7yxLnelQYyDHQBOXu7uS6Zo3DHdmQqEBuJfE2CkSOw/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2009/MIDI-Unprocessed_16_R1_2009_01-02_ORIG_MID--AUDIO_16_R1_2009_16_R1_2009_01_WAV.midi,Classical
Mikhail Glinka / Mily Balakirev,Lark,1,2008/MIDI-Unprocessed_02_R1_2008_01-05_ORIG_MID--AUDIO_02_R1_2008_wav--5.midi,https://docs.google.com/forms/d/e/1FAIpQLSd2oBjqDNKGpTJZra5CZIQvJPPh-zsRGFunJvhouZXyAW55nQ/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2008/MIDI-Unprocessed_02_R1_2008_01-05_ORIG_MID--AUDIO_02_R1_2008_wav--5.midi,Romantic
Mikhail Glinka / Mily Balakirev,Lark,2,2008/MIDI-Unprocessed_06_R1_2008_01-04_ORIG_MID--AUDIO_06_R1_2008_wav--4.midi,https://docs.google.com/forms/d/e/1FAIpQLSdmJtD5O7RpV_lZTB9fQg4yYoEGCa5_SA4Raf1Kd_7npK1b5g/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2008/MIDI-Unprocessed_06_R1_2008_01-04_ORIG_MID--AUDIO_06_R1_2008_wav--4.midi,Romantic
Mily Balakirev,In the Garden Etude-Idyll,1,2011/MIDI-Unprocessed_03_R3_2011_MID--AUDIO_R3-D1_06_Track06_wav.midi,https://docs.google.com/forms/d/e/1FAIpQLSftdDw0_UM4XdMrNlKRVu7mLEY96nVGCnj6m_0nr2NHNt3lOg/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2011/MIDI-Unprocessed_03_R3_2011_MID--AUDIO_R3-D1_06_Track06_wav.midi,Romantic
Mily Balakirev,Islamei,1,2004/MIDI-Unprocessed_XP_04_R1_2004_06_ORIG_MID--AUDIO_04_R1_2004_08_Track08_wav.midi,https://docs.google.com/forms/d/e/1FAIpQLSceCVdDoku3-TzPo7fntlt7mzkDza7TWJAjK6wKFZ5cJsM9EQ/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2004/MIDI-Unprocessed_XP_04_R1_2004_06_ORIG_MID--AUDIO_04_R1_2004_08_Track08_wav.midi,Romantic
Mily Balakirev,Islamey,2,2006/MIDI-Unprocessed_13_R1_2006_01-06_ORIG_MID--AUDIO_13_R1_2006_05_Track05_wav.midi,https://docs.google.com/forms/d/e/1FAIpQLSejK4lYKe1tTDSvhd6WvBH-kAYwrBT5-Snn8Yv36AxI4k__nQ/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2006/MIDI-Unprocessed_13_R1_2006_01-06_ORIG_MID--AUDIO_13_R1_2006_05_Track05_wav.midi,Romantic
Mily Balakirev,"Oriental Fantasy ""Islamey""",1,2011/MIDI-Unprocessed_21_R1_2011_MID--AUDIO_R1-D8_10_Track10_wav.midi,https://docs.google.com/forms/d/e/1FAIpQLSe19i1GzfD2w4p8mNmPp-itNbfUKlGqkPzjX-E2PMIXufQIFA/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2011/MIDI-Unprocessed_21_R1_2011_MID--AUDIO_R1-D8_10_Track10_wav.midi,Romantic
Modest Mussorgsky,Pictures at an E,1,2006/MIDI-Unprocessed_04_R1_2006_01-04_ORIG_MID--AUDIO_04_R1_2006_04_Track04_wav.midi,https://docs.google.com/forms/d/e/1FAIpQLSeLXBPqGpeoiyHZT2VUtWe_xbc8VqS10HKTSf6RVoHtUytzIg/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2006/MIDI-Unprocessed_04_R1_2006_01-04_ORIG_MID--AUDIO_04_R1_2006_04_Track04_wav.midi,Romantic
Modest Mussorgsky,Pictures at an E,2,2006/MIDI-Unprocessed_18_R1_2006_01-05_ORIG_MID--AUDIO_18_R1_2006_05_Track05_wav.midi,https://docs.google.com/forms/d/e/1FAIpQLSeYGR0hMp5O6ziaYg0SG-biTlufCESSnheCECb9mEUxcEq8xw/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2006/MIDI-Unprocessed_18_R1_2006_01-05_ORIG_MID--AUDIO_18_R1_2006_05_Track05_wav.midi,Romantic
Modest Mussorgsky,Pictures at an Exhibition,1,2004/MIDI-Unprocessed_XP_03_R1_2004_01-02_ORIG_MID--AUDIO_03_R1_2004_02_Track02_wav.midi,https://docs.google.com/forms/d/e/1FAIpQLScyYxeQJhhuDpASE1lSSGqTUB39_OMMPo65DKccSb-kJlt9kA/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2004/MIDI-Unprocessed_XP_03_R1_2004_01-02_ORIG_MID--AUDIO_03_R1_2004_02_Track02_wav.midi,Romantic
Modest Mussorgsky,Pictures at an Exhibition,2,2004/MIDI-Unprocessed_XP_21_R1_2004_03_ORIG_MID--AUDIO_21_R1_2004_04_Track04_wav.midi,https://docs.google.com/forms/d/e/1FAIpQLSdcOx-hoR1SZqqpD4Ywe9fYtXckPqU3Nkb28JDdBxuaj_QlIw/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2004/MIDI-Unprocessed_XP_21_R1_2004_03_ORIG_MID--AUDIO_21_R1_2004_04_Track04_wav.midi,Romantic
Modest Mussorgsky,Pictures at an Exhibition,3,2018/MIDI-Unprocessed_Recital5-7_MID--AUDIO_07_R1_2018_wav--4.midi,https://docs.google.com/forms/d/e/1FAIpQLScgIQ0Tp0RP_PRlhchO8xGPyYp3oAUkrsjiPRFtCUFCPcOERQ/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2018/MIDI-Unprocessed_Recital5-7_MID--AUDIO_07_R1_2018_wav--4.midi,Romantic
Modest Mussorgsky,Pictures at an Exhibition,4,2018/MIDI-Unprocessed_Recital8_MID--AUDIO_08_R1_2018_wav--4.midi,https://docs.google.com/forms/d/e/1FAIpQLSf62QH-aXn-pOfncQVleAvZxy0IirFGjk2MUJbrWmu0nyJqfA/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2018/MIDI-Unprocessed_Recital8_MID--AUDIO_08_R1_2018_wav--4.midi,Romantic
Muzio Clementi,Sonata Bb Op. 24 No. 2,1,2009/MIDI-Unprocessed_18_R1_2009_01-03_ORIG_MID--AUDIO_18_R1_2009_18_R1_2009_02_WAV.midi,https://docs.google.com/forms/d/e/1FAIpQLScwZuIo7-b-Ck732FHhIbjDSCALyoLkalfYQwEeh_b9eYkVVQ/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2009/MIDI-Unprocessed_18_R1_2009_01-03_ORIG_MID--AUDIO_18_R1_2009_18_R1_2009_02_WAV.midi,Classical
Muzio Clementi,Sonata Op. 24/2,2,2006/MIDI-Unprocessed_18_R1_2006_01-05_ORIG_MID--AUDIO_18_R1_2006_01_Track01_wav.midi,https://docs.google.com/forms/d/e/1FAIpQLSftHMS2yLRr1KHhtLZ0nEgzZA59J9Ck2M_mkXzl6wxxbsSV_Q/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2006/MIDI-Unprocessed_18_R1_2006_01-05_ORIG_MID--AUDIO_18_R1_2006_01_Track01_wav.midi,Classical
Muzio Clementi,Sonata Op. 25 No. 5 in F-sharp Minor First Movement,1,2011/MIDI-Unprocessed_10_R1_2011_MID--AUDIO_R1-D4_04_Track04_wav.midi,https://docs.google.com/forms/d/e/1FAIpQLSeFHatiJh5VqFvQDLT3O9njHgAXa14Uu5J7FGOsy1p6fLAyug/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2011/MIDI-Unprocessed_10_R1_2011_MID--AUDIO_R1-D4_04_Track04_wav.midi,Classical
Muzio Clementi,Sonata in B-flat Major Op.24 No. 2,1,2009/MIDI-Unprocessed_15_R1_2009_01-02_ORIG_MID--AUDIO_15_R1_2009_15_R1_2009_01_WAV.midi,https://docs.google.com/forms/d/e/1FAIpQLSeZiZPis1UtFiFbQnYBPIbX_lkuUMNn2lmzou9qBh0lTKJV5Q/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2009/MIDI-Unprocessed_15_R1_2009_01-02_ORIG_MID--AUDIO_15_R1_2009_15_R1_2009_01_WAV.midi,Classical
Muzio Clementi,Sonata in F# Min,1,2006/MIDI-Unprocessed_15_R1_2006_01-05_ORIG_MID--AUDIO_15_R1_2006_01_Track01_wav.midi,https://docs.google.com/forms/d/e/1FAIpQLSdvbmFV--khXL0cVwIlJ20QtryR-dcoqWcHGSvKm_MS-t4Csg/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2006/MIDI-Unprocessed_15_R1_2006_01-05_ORIG_MID--AUDIO_15_R1_2006_01_Track01_wav.midi,Classical
Muzio Clementi,Sonata in F-sharp minor op. 25 no. 5 1st mov.,1,2013/ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_07_R1_2013_wav--2.midi,https://docs.google.com/forms/d/e/1FAIpQLSeQdTigEhYPF6fd0U4Vbd40xWZ9cuieKqys6Xixkb1YpncIZQ/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2013/ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_07_R1_2013_wav--2.midi,Classical
Niccolò Paganini / Franz Liszt,Etude No. 6 in A Minor,1,2008/MIDI-Unprocessed_16_R1_2008_01-04_ORIG_MID--AUDIO_16_R1_2008_wav--4.midi,https://docs.google.com/forms/d/e/1FAIpQLSdL-fdeDyt3LZ3jhg_BXaSSEB4E5nVKZiuKAWzoHuGqercVtw/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2008/MIDI-Unprocessed_16_R1_2008_01-04_ORIG_MID--AUDIO_16_R1_2008_wav--4.midi,Romantic
Nikolai Medtner,Fairy Tale in D Minor Op. 54,1,2009/MIDI-Unprocessed_03_R1_2009_03-08_ORIG_MID--AUDIO_03_R1_2009_03_R1_2009_05_WAV.midi,https://docs.google.com/forms/d/e/1FAIpQLScnk7Zy2sj0h1ArmBkVy97uvkhmbUdRe_dyULoVAUybIMlYVg/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2009/MIDI-Unprocessed_03_R1_2009_03-08_ORIG_MID--AUDIO_03_R1_2009_03_R1_2009_05_WAV.midi,Romantic
Nikolai Medtner,Fairy Tales Op. 51 No. 1 2 and No. 3,1,2017/MIDI-Unprocessed_078_PIANO078_MID--AUDIO-split_07-09-17_Piano-e_1-02_wav--3.midi,https://docs.google.com/forms/d/e/1FAIpQLSfIHWWJk2G9Nin8QOFCvODv9Voo9YSIjQzFshPyHzwfECoifA/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2017/MIDI-Unprocessed_078_PIANO078_MID--AUDIO-split_07-09-17_Piano-e_1-02_wav--3.midi,Romantic
Nikolai Medtner,Sonata Tragica Op. 39 No. 5,1,2014/MIDI-UNPROCESSED_09-10_R1_2014_MID--AUDIO_10_R1_2014_wav--5.midi,https://docs.google.com/forms/d/e/1FAIpQLSdIeaNdDbKUp90U5uvRfEm1g_QBI4SzOuVaLPJDn3R-OC4csw/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2014/MIDI-UNPROCESSED_09-10_R1_2014_MID--AUDIO_10_R1_2014_wav--5.midi,Romantic
Nikolai Medtner,"Three Fairy Tales ""Skazki"" from Op. 34",1,2018/MIDI-Unprocessed_Recital16_MID--AUDIO_16_R1_2018_wav--2.midi,https://docs.google.com/forms/d/e/1FAIpQLScZ0A3s819E7rpMD2SEa7K6tFzT-J1dYIT2FwswYF7g3FvhjQ/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2018/MIDI-Unprocessed_Recital16_MID--AUDIO_16_R1_2018_wav--2.midi,Romantic
Nikolai Medtner,Two Fairy Tales,1,2006/MIDI-Unprocessed_13_R1_2006_01-06_ORIG_MID--AUDIO_13_R1_2006_01_Track01_wav.midi,https://docs.google.com/forms/d/e/1FAIpQLSdIOj4EmhX3zC5ZIVb8T_OKLvRtdNEtzcFdVgRX4Yi1xXLDtg/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2006/MIDI-Unprocessed_13_R1_2006_01-06_ORIG_MID--AUDIO_13_R1_2006_01_Track01_wav.midi,Romantic
